CHROM	BIN_START	BIN_END	N_VARIANTS	WEIGHTED_FST	MEAN_FST
LG12	12835001	12885000	330	0.093256	0.0758953
LG12	12840001	12890000	322	0.101745	0.0824358
LG12	12845001	12895000	311	0.105028	0.084996
LG12	12850001	12900000	320	0.0994511	0.079737
LG12	12855001	12905000	329	0.0997642	0.0780306
LG12	12860001	12910000	350	0.0974449	0.0755212
LG12	12865001	12915000	371	0.0939576	0.0741999
LG12	12870001	12920000	401	0.0776855	0.0620596
LG12	12875001	12925000	395	0.0729328	0.0583854
LG12	12880001	12930000	382	0.0697866	0.0546496
LG12	12885001	12935000	362	0.0588616	0.0446778
LG12	12890001	12940000	358	0.0419981	0.0334206
LG12	12895001	12945000	338	0.0293443	0.0249605
LG12	12900001	12950000	328	0.0262865	0.0226854
LG12	12905001	12955000	311	0.0235616	0.0213227
LG12	12910001	12960000	305	0.0160163	0.0175752
LG12	12915001	12965000	292	0.0128742	0.0119457
LG12	12920001	12970000	269	0.0314961	0.0209967
LG12	12925001	12975000	290	0.0361893	0.0257779
LG12	12930001	12980000	291	0.0387821	0.0296125
LG12	12935001	12985000	299	0.0403218	0.0328335
LG12	12940001	12990000	314	0.0485479	0.0366608
LG12	12945001	12995000	324	0.0550047	0.0427878
LG12	12950001	13000000	342	0.0565973	0.0462448
LG12	12955001	13005000	375	0.0631749	0.0507241
LG12	12960001	13010000	398	0.0771713	0.0612821
LG12	12965001	13015000	429	0.0875167	0.0683576
LG12	12970001	13020000	464	0.0786233	0.0596372
LG12	12975001	13025000	481	0.081992	0.0622536
LG12	12980001	13030000	492	0.0789736	0.0614932
LG12	12985001	13035000	488	0.0803944	0.0620823
LG12	12990001	13040000	475	0.0816963	0.0640395
LG12	12995001	13045000	488	0.0777371	0.0616478
LG12	13000001	13050000	496	0.0776527	0.0606616
LG12	13005001	13055000	491	0.0762089	0.0592253
LG12	13010001	13060000	516	0.0643455	0.049837
LG12	13015001	13065000	533	0.0556524	0.0446578
LG12	13020001	13070000	553	0.0518419	0.0457822
LG12	13025001	13075000	512	0.0454738	0.0417493
LG12	13030001	13080000	495	0.04509	0.0405137
LG12	13035001	13085000	506	0.0430162	0.0359145
LG12	13040001	13090000	498	0.0432955	0.0361041
LG12	13045001	13095000	476	0.0440035	0.0361549
LG12	13050001	13100000	432	0.0416833	0.0335976
LG12	13055001	13105000	407	0.0384194	0.0314261
LG12	13060001	13110000	347	0.0363495	0.0308117
LG12	13065001	13115000	304	0.0297361	0.0257593
LG12	13070001	13120000	254	0.0372828	0.028459
LG12	13075001	13125000	273	0.0466826	0.0336151
LG12	13080001	13130000	274	0.0514317	0.0368515
LG12	13085001	13135000	255	0.0507636	0.0423873
LG12	13090001	13140000	265	0.051796	0.042772
LG12	13095001	13145000	274	0.0390124	0.0363484
LG12	13100001	13150000	289	0.0373728	0.0348749
LG12	13105001	13155000	277	0.0361987	0.0350051
LG12	13110001	13160000	293	0.0387325	0.0368554
LG12	13115001	13165000	283	0.0363137	0.0358366
LG12	13120001	13170000	272	0.0331263	0.0335877
LG12	13125001	13175000	256	0.0241269	0.028204
LG12	13130001	13180000	253	0.0173364	0.0204942
LG12	13135001	13185000	256	0.0174878	0.0203586
LG12	13140001	13190000	252	0.0154069	0.0212826
LG12	13145001	13195000	249	0.0316705	0.027935
LG12	13150001	13200000	242	0.0344505	0.030309
LG12	13155001	13205000	248	0.0342538	0.02873
LG12	13160001	13210000	237	0.0333446	0.0301391
LG12	13165001	13215000	238	0.0362561	0.0345059
LG12	13170001	13220000	237	0.0364479	0.0342837
LG12	13175001	13225000	223	0.0374649	0.034885
LG12	13180001	13230000	211	0.0424213	0.038861
LG12	13185001	13235000	188	0.0502887	0.044978
LG12	13190001	13240000	173	0.0537641	0.0486473
LG12	13195001	13245000	171	0.0396754	0.0400515
LG12	13200001	13250000	176	0.05067	0.0441167
LG12	13205001	13255000	174	0.0698576	0.0531287
LG12	13210001	13260000	195	0.0952632	0.0677051
LG12	13215001	13265000	212	0.0913037	0.0636804
LG12	13220001	13270000	213	0.0917575	0.0662226
LG12	13225001	13275000	248	0.0829973	0.0649992
LG12	13230001	13280000	267	0.0771762	0.0624816
LG12	13235001	13285000	312	0.0650574	0.0548531
LG12	13240001	13290000	329	0.0605658	0.0487834
LG12	13245001	13295000	344	0.0668449	0.0567376
LG12	13250001	13300000	348	0.0657693	0.0563196
LG12	13255001	13305000	364	0.0641817	0.0547077
LG12	13260001	13310000	363	0.0721985	0.0604854
LG12	13265001	13315000	357	0.0770071	0.0653405
LG12	13270001	13320000	363	0.0790636	0.0666785
LG12	13275001	13325000	339	0.0803747	0.0661683
LG12	13280001	13330000	321	0.0848561	0.0684959
LG12	13285001	13335000	308	0.0955713	0.0747618
LG12	13290001	13340000	306	0.0959386	0.0778684
LG12	13295001	13345000	302	0.0886567	0.0751145
LG12	13300001	13350000	284	0.0899752	0.0759132
LG12	13305001	13355000	262	0.0899567	0.0769116
LG12	13310001	13360000	242	0.0683268	0.0567675
LG12	13315001	13365000	233	0.0595244	0.0512961
LG12	13320001	13370000	221	0.0568508	0.0511286
LG12	13325001	13375000	214	0.0581835	0.0530626
LG12	13330001	13380000	223	0.0578512	0.0523277
LG12	13335001	13385000	207	0.0571913	0.0543107
LG12	13340001	13390000	198	0.0579565	0.0552417
LG12	13345001	13395000	198	0.0666376	0.0564389
LG12	13350001	13400000	208	0.061108	0.0557495
LG12	13355001	13405000	216	0.0536976	0.0524551
LG12	13360001	13410000	221	0.0478897	0.054327
LG12	13365001	13415000	219	0.0462437	0.0552628
LG12	13370001	13420000	247	0.0354787	0.0461592
LG12	13375001	13425000	246	0.0354256	0.0453815
LG12	13380001	13430000	224	0.0335082	0.0451432
LG12	13385001	13435000	236	0.0320516	0.0431207
LG12	13390001	13440000	234	0.0281455	0.0427204
LG12	13395001	13445000	233	0.021925	0.0392751
LG12	13400001	13450000	272	0.0296259	0.0391581
LG12	13405001	13455000	303	0.0280402	0.0347961
LG12	13410001	13460000	339	0.0304374	0.0348494
LG12	13415001	13465000	358	0.0310702	0.0351828
LG12	13420001	13470000	357	0.037679	0.0398929
LG12	13425001	13475000	378	0.0391986	0.0397311
LG12	13430001	13480000	430	0.0361688	0.0357699
LG12	13435001	13485000	421	0.0341892	0.0329444
LG12	13440001	13490000	449	0.0460573	0.0384476
LG12	13445001	13495000	456	0.0453997	0.0381844
LG12	13450001	13500000	435	0.0406536	0.0356062
LG12	13455001	13505000	383	0.0445293	0.0392591
LG12	13460001	13510000	357	0.0418392	0.035186
LG12	13465001	13515000	363	0.0495152	0.037944
LG12	13470001	13520000	338	0.0499934	0.0386285
LG12	13475001	13525000	340	0.0515455	0.0400557
LG12	13480001	13530000	334	0.0564853	0.0463432
LG12	13485001	13535000	348	0.0648881	0.0531764
LG12	13490001	13540000	334	0.0542831	0.0471108
LG12	13495001	13545000	340	0.0514668	0.0448964
LG12	13500001	13550000	358	0.0556337	0.0487955
LG12	13505001	13555000	408	0.0548583	0.0477817
LG12	13510001	13560000	404	0.0565187	0.0495277
LG12	13515001	13565000	390	0.0517571	0.0464599
LG12	13520001	13570000	417	0.0506049	0.043786
LG12	13525001	13575000	427	0.0490482	0.0438933
LG12	13530001	13580000	427	0.0482077	0.0421599
LG12	13535001	13585000	425	0.0442759	0.0396916
LG12	13540001	13590000	432	0.0485587	0.0411556
LG12	13545001	13595000	434	0.0506793	0.0397103
LG12	13550001	13600000	414	0.0510069	0.0398082
LG12	13555001	13605000	392	0.0503388	0.0383348
LG12	13560001	13610000	382	0.0517786	0.0396125
LG12	13565001	13615000	385	0.0498747	0.0394097
LG12	13570001	13620000	367	0.0495782	0.0389113
LG12	13575001	13625000	353	0.0493707	0.0381779
LG12	13580001	13630000	328	0.0497932	0.0386284
LG12	13585001	13635000	300	0.0505367	0.0366001
LG12	13590001	13640000	289	0.0426964	0.0338843
LG12	13595001	13645000	263	0.0416951	0.0377648
LG12	13600001	13650000	262	0.0419831	0.0369751
LG12	13605001	13655000	251	0.0406308	0.0380736
LG12	13610001	13660000	265	0.0362417	0.0344934
LG12	13615001	13665000	251	0.0375992	0.0334715
LG12	13620001	13670000	254	0.0375578	0.0352575
LG12	13625001	13675000	242	0.0350388	0.0318184
LG12	13630001	13680000	251	0.0378577	0.0339895
LG12	13635001	13685000	268	0.0331054	0.0322325
LG12	13640001	13690000	269	0.0326302	0.0314174
LG12	13645001	13695000	306	0.0326711	0.030717
LG12	13650001	13700000	301	0.0317921	0.0299073
LG12	13655001	13705000	320	0.0325372	0.0296314
LG12	13660001	13710000	330	0.0411763	0.035029
LG12	13665001	13715000	350	0.0436078	0.0359839
LG12	13670001	13720000	346	0.0477312	0.0380853
LG12	13675001	13725000	354	0.0474993	0.0378626
LG12	13680001	13730000	348	0.0474085	0.0369942
LG12	13685001	13735000	352	0.0590515	0.0440688
LG12	13690001	13740000	353	0.0729079	0.0524727
LG12	13695001	13745000	338	0.0741641	0.0528276
LG12	13700001	13750000	343	0.0732159	0.0518179
LG12	13705001	13755000	347	0.0741986	0.0539765
LG12	13710001	13760000	336	0.0693415	0.0511733
LG12	13715001	13765000	333	0.071863	0.0568996
LG12	13720001	13770000	336	0.068782	0.0582408
LG12	13725001	13775000	341	0.06856	0.0577459
LG12	13730001	13780000	358	0.0700555	0.0583531
LG12	13735001	13785000	349	0.0635461	0.0538493
LG12	13740001	13790000	351	0.0531614	0.0483083
LG12	13745001	13795000	352	0.0578644	0.0556015
LG12	13750001	13800000	365	0.057259	0.0560251
LG12	13755001	13805000	343	0.0600103	0.0570827
LG12	13760001	13810000	339	0.0635912	0.0597041
LG12	13765001	13815000	338	0.0589417	0.0537309
LG12	13770001	13820000	339	0.0567047	0.0484501
LG12	13775001	13825000	341	0.057179	0.0478447
LG12	13780001	13830000	328	0.0525779	0.0460938
LG12	13785001	13835000	330	0.0515439	0.0461551
LG12	13790001	13840000	347	0.0471621	0.0424266
LG12	13795001	13845000	345	0.0425276	0.0365261
LG12	13800001	13850000	326	0.0421924	0.0357533
LG12	13805001	13855000	325	0.0420233	0.035851
LG12	13810001	13860000	356	0.0371348	0.0328829
LG12	13815001	13865000	346	0.0381341	0.0346499
LG12	13820001	13870000	342	0.0449338	0.0445422
LG12	13825001	13875000	339	0.0523692	0.0567653
LG12	13830001	13880000	352	0.0672216	0.0697155
LG12	13835001	13885000	332	0.0681736	0.0710699
LG12	13840001	13890000	327	0.0661823	0.073396
LG12	13845001	13895000	340	0.0633349	0.0704015
LG12	13850001	13900000	349	0.067352	0.0730937
LG12	13855001	13905000	394	0.0698226	0.0741471
LG12	13860001	13910000	375	0.0828704	0.081816
LG12	13865001	13915000	397	0.0842892	0.0798665
LG12	13870001	13920000	448	0.0858812	0.0764099
LG12	13875001	13925000	487	0.0846853	0.0711618
LG12	13880001	13930000	482	0.0792077	0.0662651
LG12	13885001	13935000	521	0.0836643	0.0699021
LG12	13890001	13940000	496	0.0922697	0.0737949
LG12	13895001	13945000	462	0.0999426	0.0794019
LG12	13900001	13950000	452	0.0983999	0.0779588
LG12	13905001	13955000	425	0.100786	0.0791593
LG12	13910001	13960000	407	0.096627	0.0772825
LG12	13915001	13965000	390	0.093982	0.0782254
LG12	13920001	13970000	363	0.0909432	0.0763202
LG12	13925001	13975000	329	0.0901152	0.0779022
LG12	13930001	13980000	337	0.101957	0.0843143
LG12	13935001	13985000	333	0.0924349	0.0801965
LG12	13940001	13990000	342	0.0875725	0.0771324
LG12	13945001	13995000	339	0.0894494	0.0769596
LG12	13950001	14000000	328	0.093303	0.0795572
LG12	13955001	14005000	308	0.0920432	0.0774415
LG12	13960001	14010000	303	0.0963665	0.079827
LG12	13965001	14015000	299	0.103389	0.0815837
LG12	13970001	14020000	275	0.0994544	0.0773948
LG12	13975001	14025000	251	0.0963949	0.0740222
LG12	13980001	14030000	222	0.0699604	0.0597556
LG12	13985001	14035000	211	0.0612075	0.0510166
LG12	13990001	14040000	210	0.0597572	0.0483898
LG12	13995001	14045000	235	0.0521459	0.0461634
LG12	14000001	14050000	281	0.0580598	0.0500438
LG12	14005001	14055000	283	0.0611657	0.0545503
LG12	14010001	14060000	293	0.0544461	0.0488751
LG12	14015001	14065000	286	0.0503928	0.0455471
LG12	14020001	14070000	291	0.0479743	0.0428724
LG12	14025001	14075000	303	0.0525872	0.0465498
LG12	14030001	14080000	314	0.0640078	0.0594305
LG12	14035001	14085000	312	0.0747334	0.0685113
LG12	14040001	14090000	321	0.0765096	0.0702533
LG12	14045001	14095000	300	0.0790241	0.0735483
LG12	14050001	14100000	292	0.0826244	0.0788349
LG12	14055001	14105000	291	0.0810259	0.0772539
LG12	14060001	14110000	279	0.0890977	0.082657
LG12	14065001	14115000	290	0.0918389	0.0865344
LG12	14070001	14120000	274	0.0987993	0.0957875
LG12	14075001	14125000	278	0.0942802	0.0942816
LG12	14080001	14130000	269	0.0805243	0.0808117
LG12	14085001	14135000	267	0.0723158	0.0758097
LG12	14090001	14140000	258	0.0682792	0.0729097
LG12	14095001	14145000	246	0.0741609	0.0745644
LG12	14100001	14150000	222	0.0735684	0.0723151
LG12	14105001	14155000	231	0.0719547	0.0712327
LG12	14110001	14160000	265	0.0741385	0.074862
LG12	14115001	14165000	270	0.0698367	0.0691726
LG12	14120001	14170000	281	0.0728031	0.0695431
LG12	14125001	14175000	296	0.0711742	0.0686087
LG12	14130001	14180000	306	0.0660316	0.0658727
LG12	14135001	14185000	315	0.0746822	0.0712832
LG12	14140001	14190000	337	0.0740622	0.0754828
LG12	14145001	14195000	353	0.0737435	0.0775256
LG12	14150001	14200000	367	0.0733309	0.0761933
LG12	14155001	14205000	387	0.0762486	0.0783239
LG12	14160001	14210000	370	0.0757829	0.0751642
LG12	14165001	14215000	376	0.0789006	0.0786326
LG12	14170001	14220000	366	0.0785323	0.0785619
LG12	14175001	14225000	356	0.08102	0.0797263
LG12	14180001	14230000	382	0.0801766	0.07736
LG12	14185001	14235000	389	0.0721013	0.0666383
LG12	14190001	14240000	382	0.0684406	0.0612807
LG12	14195001	14245000	377	0.0687982	0.0577868
LG12	14200001	14250000	364	0.0644533	0.0538514
LG12	14205001	14255000	332	0.0577176	0.0478005
LG12	14210001	14260000	330	0.0529472	0.0465213
LG12	14215001	14265000	311	0.052957	0.044646
LG12	14220001	14270000	317	0.0683024	0.0519698
LG12	14225001	14275000	318	0.0695491	0.0525244
LG12	14230001	14280000	293	0.0718139	0.0535781
LG12	14235001	14285000	278	0.0761113	0.0610629
LG12	14240001	14290000	276	0.0796673	0.0612418
LG12	14245001	14295000	308	0.0733777	0.0566957
LG12	14250001	14300000	345	0.0811936	0.0644363
LG12	14255001	14305000	363	0.0807611	0.063747
LG12	14260001	14310000	371	0.0836022	0.0648962
LG12	14265001	14315000	396	0.078873	0.0623224
LG12	14270001	14320000	431	0.0595363	0.0511795
LG12	14275001	14325000	431	0.0557521	0.0497703
LG12	14280001	14330000	480	0.0631998	0.0567591
LG12	14285001	14335000	496	0.0627684	0.055245
LG12	14290001	14340000	515	0.0660403	0.0574463
LG12	14295001	14345000	515	0.0667488	0.0581674
LG12	14300001	14350000	494	0.0558489	0.0494406
LG12	14305001	14355000	493	0.0511211	0.0460427
LG12	14310001	14360000	483	0.0511932	0.0458196
LG12	14315001	14365000	464	0.0502539	0.0446783
LG12	14320001	14370000	430	0.0556134	0.0467092
LG12	14325001	14375000	419	0.0557948	0.044259
LG12	14330001	14380000	365	0.0421828	0.0325995
LG12	14335001	14385000	365	0.0459747	0.0343107
LG12	14340001	14390000	337	0.0422468	0.0329609
LG12	14345001	14395000	322	0.0428636	0.0334967
LG12	14350001	14400000	316	0.050003	0.0394504
LG12	14355001	14405000	323	0.0526424	0.043796
LG12	14360001	14410000	338	0.0463063	0.0388367
LG12	14365001	14415000	347	0.045233	0.0364393
LG12	14370001	14420000	363	0.0465055	0.0376181
LG12	14375001	14425000	379	0.0485849	0.040591
LG12	14380001	14430000	403	0.0479788	0.0406112
LG12	14385001	14435000	412	0.0507238	0.0420259
LG12	14390001	14440000	416	0.0485677	0.0398183
LG12	14395001	14445000	405	0.0484739	0.0392128
LG12	14400001	14450000	403	0.0476673	0.038229
LG12	14405001	14455000	394	0.0492637	0.0380977
LG12	14410001	14460000	379	0.0489266	0.0372791
LG12	14415001	14465000	383	0.0601414	0.0462502
LG12	14420001	14470000	363	0.0609111	0.0463485
LG12	14425001	14475000	355	0.0585712	0.0445952
LG12	14430001	14480000	333	0.0584637	0.0449332
LG12	14435001	14485000	300	0.0490126	0.0413359
LG12	14440001	14490000	315	0.0422315	0.0357735
LG12	14445001	14495000	312	0.0417725	0.0347096
LG12	14450001	14500000	298	0.0472194	0.036172
LG12	14455001	14505000	304	0.0515926	0.0397134
LG12	14460001	14510000	298	0.0607427	0.046774
LG12	14465001	14515000	290	0.0488637	0.0394002
LG12	14470001	14520000	295	0.0479208	0.038586
LG12	14475001	14525000	277	0.0486606	0.0382684
LG12	14480001	14530000	292	0.0471876	0.0377807
LG12	14485001	14535000	299	0.0533036	0.042433
LG12	14490001	14540000	278	0.0692886	0.0571551
LG12	14495001	14545000	305	0.0722573	0.0601803
LG12	14500001	14550000	323	0.0663252	0.0554124
LG12	14505001	14555000	316	0.0675816	0.0577639
LG12	14510001	14560000	297	0.0645846	0.05707
LG12	14515001	14565000	276	0.0656421	0.058648
LG12	14520001	14570000	308	0.0665987	0.0583597
LG12	14525001	14575000	312	0.0714524	0.0606462
LG12	14530001	14580000	284	0.0830275	0.0676733
LG12	14535001	14585000	293	0.0758053	0.0611463
LG12	14540001	14590000	311	0.0617058	0.0527697
LG12	14545001	14595000	299	0.0569143	0.0498997
LG12	14550001	14600000	310	0.0846671	0.0658086
LG12	14555001	14605000	310	0.0821134	0.0615244
LG12	14560001	14610000	336	0.0810876	0.060799
LG12	14565001	14615000	371	0.0764233	0.0584478
LG12	14570001	14620000	336	0.0800947	0.0608831
LG12	14575001	14625000	358	0.0787798	0.0602121
LG12	14580001	14630000	374	0.0761038	0.0570433
LG12	14585001	14635000	400	0.0656415	0.051373
LG12	14590001	14640000	382	0.0645171	0.0488807
LG12	14595001	14645000	368	0.0649399	0.0494784
LG12	14600001	14650000	331	0.0430826	0.0378547
LG12	14605001	14655000	365	0.0410846	0.0366467
LG12	14610001	14660000	362	0.0356011	0.0330464
LG12	14615001	14665000	346	0.0312132	0.0314042
LG12	14620001	14670000	354	0.0298846	0.031539
LG12	14625001	14675000	353	0.0291881	0.0341681
LG12	14630001	14680000	377	0.0388167	0.0412325
LG12	14635001	14685000	342	0.0507936	0.0506566
LG12	14640001	14690000	345	0.0534901	0.0544868
LG12	14645001	14695000	348	0.0536019	0.0545082
LG12	14650001	14700000	359	0.0521045	0.0521591
LG12	14655001	14705000	326	0.0531862	0.0536461
LG12	14660001	14710000	313	0.0596225	0.0573163
LG12	14665001	14715000	311	0.0652177	0.0602598
LG12	14670001	14720000	319	0.0742433	0.0665575
LG12	14675001	14725000	335	0.0695974	0.0617911
LG12	14680001	14730000	347	0.0675299	0.0598689
LG12	14685001	14735000	391	0.0693722	0.0614644
LG12	14690001	14740000	413	0.0762004	0.0650913
LG12	14695001	14745000	406	0.0771457	0.0655558
LG12	14700001	14750000	403	0.0757684	0.0650166
LG12	14705001	14755000	391	0.0773679	0.0654524
LG12	14710001	14760000	394	0.0766484	0.0641274
LG12	14715001	14765000	391	0.0752494	0.0633201
LG12	14720001	14770000	385	0.0710331	0.0580852
LG12	14725001	14775000	347	0.0730668	0.059411
LG12	14730001	14780000	345	0.055453	0.0471457
LG12	14735001	14785000	309	0.0440732	0.0349268
LG12	14740001	14790000	274	0.0297057	0.0274877
LG12	14745001	14795000	278	0.0307599	0.0289412
LG12	14750001	14800000	281	0.0335247	0.029846
LG12	14755001	14805000	314	0.0217184	0.0222701
LG12	14760001	14810000	322	0.0216811	0.0223532
LG12	14765001	14815000	312	0.01874	0.0207753
LG12	14770001	14820000	297	0.016289	0.0199188
LG12	14775001	14825000	296	0.0160355	0.0202589
LG12	14780001	14830000	250	0.0192385	0.0236134
LG12	14785001	14835000	236	0.0165773	0.0242904
LG12	14790001	14840000	244	0.0128452	0.0215018
LG12	14795001	14845000	236	0.00692581	0.0165296
LG12	14800001	14850000	228	0.00870165	0.0176394
LG12	14805001	14855000	199	0.0330731	0.0313328
LG12	14810001	14860000	187	0.0342516	0.0314198
LG12	14815001	14865000	199	0.0451825	0.0412065
LG12	14820001	14870000	194	0.0517192	0.0442162
LG12	14825001	14875000	216	0.051751	0.0436407
LG12	14830001	14880000	223	0.0508949	0.0438006
LG12	14835001	14885000	240	0.0622555	0.049786
LG12	14840001	14890000	243	0.0761451	0.0585503
LG12	14845001	14895000	264	0.0855536	0.0695622
LG12	14850001	14900000	277	0.0863847	0.0716347
LG12	14855001	14905000	288	0.0931433	0.0773801
LG12	14860001	14910000	307	0.0965328	0.0801649
LG12	14865001	14915000	319	0.0987154	0.0804267
LG12	14870001	14920000	333	0.0963517	0.0802379
LG12	14875001	14925000	340	0.105148	0.087101
LG12	14880001	14930000	363	0.123076	0.0992327
LG12	14885001	14935000	356	0.129941	0.1075
LG12	14890001	14940000	335	0.132567	0.11058
LG12	14895001	14945000	318	0.143117	0.112206
LG12	14900001	14950000	306	0.154137	0.116518
LG12	14905001	14955000	294	0.146312	0.110371
LG12	14910001	14960000	296	0.135986	0.103381
LG12	14915001	14965000	299	0.143997	0.106601
LG12	14920001	14970000	292	0.145853	0.105873
LG12	14925001	14975000	286	0.145463	0.106093
LG12	14930001	14980000	291	0.123799	0.0941105
LG12	14935001	14985000	280	0.116485	0.0839269
LG12	14940001	14990000	293	0.105511	0.0783853
LG12	14945001	14995000	284	0.0956204	0.07425
LG12	14950001	15000000	278	0.0861487	0.0688509
LG12	14955001	15005000	257	0.090344	0.0722897
LG12	14960001	15010000	222	0.102994	0.0798581
LG12	14965001	15015000	184	0.0816858	0.0703182
LG12	14970001	15020000	230	0.0777458	0.0680417
LG12	14975001	15025000	221	0.0626781	0.0583521
LG12	14980001	15030000	237	0.0635473	0.0556612
LG12	14985001	15035000	257	0.0656276	0.0638795
LG12	14990001	15040000	271	0.0668737	0.0629996
LG12	14995001	15045000	292	0.0765704	0.0653885
LG12	15000001	15050000	313	0.0858787	0.0724023
LG12	15005001	15055000	350	0.087791	0.0738917
LG12	15010001	15060000	377	0.0916384	0.0780892
LG12	15015001	15065000	407	0.111285	0.0931256
LG12	15020001	15070000	367	0.120905	0.0992331
LG12	15025001	15075000	404	0.130796	0.0975388
LG12	15030001	15080000	372	0.142396	0.0997583
LG12	15035001	15085000	376	0.150952	0.100216
LG12	15040001	15090000	386	0.153611	0.102852
LG12	15045001	15095000	382	0.161515	0.111253
LG12	15050001	15100000	380	0.161667	0.110372
LG12	15055001	15105000	372	0.164362	0.110821
LG12	15060001	15110000	376	0.161739	0.107084
LG12	15065001	15115000	388	0.137461	0.0915272
LG12	15070001	15120000	404	0.133656	0.088073
LG12	15075001	15125000	383	0.128764	0.0915496
LG12	15080001	15130000	389	0.126463	0.0948763
LG12	15085001	15135000	358	0.126212	0.0933283
LG12	15090001	15140000	337	0.120243	0.0888761
LG12	15095001	15145000	342	0.0971086	0.0736074
LG12	15100001	15150000	354	0.084519	0.0679187
LG12	15105001	15155000	347	0.0782872	0.0662376
LG12	15110001	15160000	342	0.0764233	0.0639873
LG12	15115001	15165000	314	0.0749818	0.0600298
LG12	15120001	15170000	293	0.0711571	0.0593947
LG12	15125001	15175000	263	0.064833	0.0547219
LG12	15130001	15180000	233	0.0561885	0.0481788
LG12	15135001	15185000	228	0.0526793	0.0475665
LG12	15140001	15190000	209	0.0577565	0.0519754
LG12	15145001	15195000	190	0.0749727	0.0674558
LG12	15150001	15200000	184	0.08911	0.0690777
LG12	15155001	15205000	182	0.0976689	0.0723532
LG12	15160001	15210000	178	0.116412	0.0863324
LG12	15165001	15215000	196	0.112534	0.0866833
LG12	15170001	15220000	207	0.111295	0.0888813
LG12	15175001	15225000	243	0.114019	0.09185
LG12	15180001	15230000	273	0.112431	0.0935934
LG12	15185001	15235000	320	0.107444	0.0927876
LG12	15190001	15240000	368	0.10738	0.0944775
LG12	15195001	15245000	404	0.106236	0.0904241
LG12	15200001	15250000	399	0.108479	0.0947901
LG12	15205001	15255000	414	0.104688	0.0919091
LG12	15210001	15260000	417	0.0986813	0.0861593
LG12	15215001	15265000	393	0.099703	0.0883874
LG12	15220001	15270000	389	0.100714	0.0893725
LG12	15225001	15275000	380	0.0959058	0.0880838
LG12	15230001	15280000	372	0.0907847	0.0843122
LG12	15235001	15285000	346	0.0844372	0.0787698
LG12	15240001	15290000	311	0.0798077	0.075193
LG12	15245001	15295000	293	0.0693159	0.0683105
LG12	15250001	15300000	271	0.0629304	0.0646144
LG12	15255001	15305000	256	0.0601557	0.0653612
LG12	15260001	15310000	240	0.0546146	0.0630736
LG12	15265001	15315000	239	0.0506758	0.0581312
LG12	15270001	15320000	220	0.0416023	0.0517842
LG12	15275001	15325000	190	0.0384346	0.0465427
LG12	15280001	15330000	173	0.0333838	0.0433368
LG12	15285001	15335000	163	0.0344656	0.0439449
LG12	15290001	15340000	161	0.0285216	0.038793
LG12	15295001	15345000	168	0.0273405	0.0344654
LG12	15300001	15350000	188	0.0386142	0.0376719
LG12	15305001	15355000	208	0.0436338	0.0340536
LG12	15310001	15360000	241	0.0441398	0.0355326
LG12	15315001	15365000	260	0.0421232	0.0353504
LG12	15320001	15370000	282	0.0484326	0.0384751
LG12	15325001	15375000	309	0.0512112	0.0415245
LG12	15330001	15380000	329	0.0679665	0.0545745
LG12	15335001	15385000	346	0.0703117	0.0573186
LG12	15340001	15390000	361	0.0774727	0.0612174
LG12	15345001	15395000	341	0.0848996	0.0680188
LG12	15350001	15400000	343	0.0926103	0.0760346
LG12	15355001	15405000	344	0.0904321	0.0770669
LG12	15360001	15410000	347	0.0954228	0.0801641
LG12	15365001	15415000	339	0.100024	0.0818476
LG12	15370001	15420000	346	0.09175	0.0773192
LG12	15375001	15425000	354	0.0930826	0.0731707
LG12	15380001	15430000	359	0.0798031	0.0649105
LG12	15385001	15435000	351	0.0806053	0.0643093
LG12	15390001	15440000	357	0.0689371	0.0592809
LG12	15395001	15445000	351	0.0666523	0.0570127
LG12	15400001	15450000	343	0.0492653	0.0421254
LG12	15405001	15455000	312	0.049627	0.0424154
LG12	15410001	15460000	283	0.0429338	0.0373397
LG12	15415001	15465000	307	0.0513998	0.0414814
LG12	15420001	15470000	277	0.0572141	0.0430452
LG12	15425001	15475000	253	0.0533288	0.0413345
LG12	15430001	15480000	239	0.0476236	0.0352857
LG12	15435001	15485000	234	0.0422228	0.0318314
LG12	15440001	15490000	223	0.0509718	0.038694
LG12	15445001	15495000	225	0.0509083	0.040218
LG12	15450001	15500000	225	0.0612064	0.0486651
LG12	15455001	15505000	255	0.0758749	0.0562864
LG12	15460001	15510000	264	0.0770462	0.0600565
LG12	15465001	15515000	256	0.0710665	0.0565515
LG12	15470001	15520000	274	0.0727887	0.0577742
LG12	15475001	15525000	280	0.0845804	0.0651009
LG12	15480001	15530000	294	0.099405	0.0747438
LG12	15485001	15535000	303	0.101351	0.0787931
LG12	15490001	15540000	295	0.107195	0.0813642
LG12	15495001	15545000	287	0.107475	0.0808913
LG12	15500001	15550000	305	0.107227	0.0828278
LG12	15505001	15555000	300	0.0943488	0.0753963
LG12	15510001	15560000	297	0.0953056	0.074753
LG12	15515001	15565000	285	0.0949752	0.0776117
LG12	15520001	15570000	281	0.0928565	0.0764062
LG12	15525001	15575000	270	0.0864163	0.0715688
LG12	15530001	15580000	247	0.072087	0.063758
LG12	15535001	15585000	232	0.0714687	0.0661055
LG12	15540001	15590000	236	0.0676858	0.0641125
